key,question,kind,options,answers,confidence,status,source,excerpt,updated_at
d12c93a281a457c431cefa300a74c6ed7b1df7b2978ada818fc499eef0389689,Сколько этапов предусмотрено в ЖЦ при проектировании ИС на основе SOA-моделирования?,single_choice,"[""5"", ""4"", ""3"", ""Очистить мой выбор""]","[""5""]",0.95,answered,Лекция 8. Завершение использования КИС. Внедрение новых платформ 2.pdf,интеграция ПО в КИС с помощью удалённого вызова процедур? (41) 52. Что представляет собой модель «клиент-сервер» при работе HTML-страницы в браузере? (41) 53. Для чего предназначен протокол Simple Object Access Protocol (SOAP)? (43) 54. На каком ЯП следует описывать перечень функций на сервере при интеграции в КИС с помощью протокола SOAP? (44) 55. Для каких приложений предназначен стиль REST? (45) 56. Укажите правильную расшифровку аббревиатуры CRUD. (46) 57. Для чего предназначены профессиональные стандарты в области ИТ? (48) 58. Сколько всего проф. стандартов в области ИТ зарегистрировано на сайте Минтруда РФ? (50) 59. Предусмотрено ли проф. стандартом 06.001 (Программист) создание технической документации на разрабатываемое им СПО? (56) 60. Предусмотрено ли проф. стандартом 06.002 (Архитектор ПО) выявление и требований к разрабатываемому СПО? (59) Крючков А.В. 89 Вопросы для самоконт,2026-05-26 16:46:27
f72c360ad6eb7caa8e6be86faf2909137aca040806fda1302064ee44fe56a501,Что включают преподаватели экономических дисциплин в архитектуру данных?,single_choice,"[""Описание предметной области и моделей её данных."", ""Описание данных приложений, как компонент КИС, и их взаимодействие."", ""Информационно-логическое обеспечение КИС"", ""Очистить мой выбор""]","[""Описание предметной области и моделей её данных.""]",0.8409090909090909,answered,Лекция 3. Архитектура ИС. ИЛО 2.pdf,"граммная (компоненты системы и их взаимодействие) - Интеграционная (формы взаимодействия с внешними системами и интерфейсы); - Технологическая (инфраструктура и модель развёртывания ИС). Крючков А.В. 5 Вопрос 1. Архитектурное представление. Виды (2) Другой вариант представлений архитектур для ИС дают преподаватели экономических дисциплин. В нём следующие классы: - Бизнес-архитектура (организационные особенности предприятия); - ИТ-архитектура (соответствие ИТ-целей целям бизнеса) - Архитектура данных (описание предметной области, модели данных); - Архитектура приложений(компоненты системы и их взаимодействие) - Технологическая (производственное оборудование, СВТ, ЛВС, ЦОД и т.п.). Крючков А.В. 6 Вопрос 1. Архитектурное представление. Виды (3) Третий вариант представлений архитектур для ИС основан на мыслях технических специалистов, разрабатывающих ПО. Они определяют архитектуру систем, как принципиальную организацию системы, воплощенную в её элементах, их взаимоотношениях друг с другом и со средой, а также принципы, направляющие её проектирование и эволюцию. При этом подразделяют представление архитектур на 4 базовых класса: - Бизнес-архитектура (модель бизнес-процессов и связанных с ними информационных потоков); - Информационная архитектура (набор методик и средств, используемый для создания и модификации информационных моделей предметных областей с помощью БД); - Архитектур",2026-05-26 16:46:19
c5a6b9e3a2ee67061af83a51559cc206a7e8847ff20d7b8ee2ca34886f00de8f,Укажите правильное определение отечественного ПО?,single_choice,"[""ИТ-продукты, разработанные на территории РФ с помощью отечественных средств разработки и СУБД."", ""ИТ-продукты, разработанные с помощью отечественных средств разработки и СУБД."", ""ИТ-продукты, разработанные на территории РФ и соответствующие определенным законодательным требованиям."", ""Очистить мой выбор""]","[""ИТ-продукты, разработанные с помощью отечественных средств разработки и СУБД.""]",0.25,needs_review,best-effort,"щие зарубежное ПО, сталкиваются с трудностями при внедрении отечественных решений. 3. Проблемы совместимости. Интеграция с уже существующей инфраструктурой и оборудованием требует постоянных дополнительных усилий и ресурсов. 4. Качество некоторых продуктов. Российское ПО часто вызывает нарекания с точки зрения стабильности работы, безопасности и соответствия современным стандартам. 5. Дефицит экспертов. В России менее 1000 сертифицированных специалистов по сетевому оборудованию, в то время как в США и ЕС их больше 25 000. 6. Высокая стоимость разработки и готовых продуктов. 7. Давление санкций. С июня 2024 года США запретили ИТ-консалтинг и облачные услуги для российских компаний. Крючков А.В. 22 Вопрос 2. Тестирование средств в КИС. Этапы Для тестирования аппаратных и программных средств в КИС необходимо следовать определённой последовательности шагов: 1. Проверка требований к КИС на соответствие техническому заданию. 2. Определение методов тестирования (см. рис.). 3. Разработка стратегии (см. п.2). 4. Разработка плана тестирования (программа и методика испытаний). 5. Работы в рамках плана по видам тестирования. 6. Отчёт о тестировании. 7. Внесение изменений в план (если необходимо) и повторное тестирование. Крючков А.В. 23 Вопрос 2. Тестирование оборудования в ИС. Виды Существует масса различных подходов к разделению тестирования КИС на классификационные категории. Если го",2026-05-26 16:45:51
9931477a7e79c12a1443a2ed1670b34c029e42cde1a1eae7e5d90a3acd17531b,Укажите правильное определение термина «вертикальная интеграция» в АСУТП.,single_choice,"[""Это создание, модификация и расширение модели интеграции, принятой ранее в АСУТП,"", ""Это организация потоков информации от нижнего уровня до уровня SCADA в компьютерные сети предприятия и через них в административные системы управления."", ""Это объединение между собой всех автономных систем автоматизации технологических и производственных процессов, а также административных отделений цехового уровня в единую информационную сеть."", ""Очистить мой выбор""]","[""Это организация потоков информации от нижнего уровня до уровня SCADA в компьютерные сети предприятия и через них в административные системы управления.""]",0.44000000000000006,needs_review,best-effort,"сех автономных систем автоматизации технологических и производственных процессов, а также административных отделений цехового уровня в единую информационную сеть… Вертикальная интеграция базируется на организации потоков информации от нижнего уровня (датчиков и контроллеров) во внутренние и внешние компьютерные сети предприятия и через них в административные системы управления. Данная задача решается путем объединения промышленных и административных сетей. Основная цель вертикальной интеграции - устранение препятствий на пути информационных потоков между уровнями АСУП и АСУТП с целью оперативного обмена данными.» ([5]). Крючков А.В. 23 Вопрос 2. Интеграция в КИС. Определения ГОСТ Р 57317-2016. Системы промышленной автоматизации и интеграция. Термины и определения. Интеграция: Действие, которое создает, модифицирует или расширяет модель интеграции ([4], 2.3.64). Модель интеграции: Модель ",2026-05-26 16:45:33
bd636586cb82b5ef275e0e572f852a96a160674ffd6bcecd756790221bc6edc6,По какой причине создание совместных документов оказывается сложным и дорогостоящим процессом при внедрении нового ПО?,single_choice,"[""В связи с объединением данных из различных программных систем."", ""В связи с проведением большого количества обучающих мероприятий по разным программным системам."", ""В связи с выполнением требований из инструкций по эксплуатиации СПО."", ""Очистить мой выбор""]","[""В связи с объединением данных из различных программных систем.""]",0.45833333333333337,needs_review,best-effort,"рация в КИС. Причины Поставщики корпоративного ПО (и модулей для СПО) постоянно утверждают, что их продукты автоматически снимут все проблемы интеграции в КИС, если применять только их ПО и ассоциированные с ним решения по оборудованию. «Зачастую предприятием сначала закупается требуемое ПО, а потом решается, каким образом совместить (интегрировать) его с уже существующими ИС предприятия. В связи с этим анализ и объединение данных различных программных систем, создание совместных документов зачастую оказывается не только сложным, но и дорогостоящим процессом для компании, также не следует забывать об оперативности получения данных и ошибок, вносимых с человеческим фактором.» ([6]) Крючков А.В. 22 Рис. из [5] Вопрос 2. Интеграция в КИС. Определения Интеграция оборудования АСУТП – процесс объединения разнородных систем автоматизации технологических процессов в единую взаимосвязанную систему. Различают горизонтальную (объединение автономных систем в единую информационную сеть) и вертикальную интеграцию (организацию сквозных потоков данных от датчиков и контроллеров до систем HMI и SCADA лицам, принимающим решения). HMI (Human Machine Interface) – человеко-машинный интерфейс. SCADA (Supervisory Control and Data Acquisition) – система диспетчерского контроля, управления и сбора данных. «… горизонтальная интеграция предполагает объединение между собой всех автономных систем автоматиз",2026-05-26 16:45:18
896b6ceff23c33ee00b105303316ab330e34eba3c2ba01e50d9e366b61917167,Можно ли считать сервис в КИС повторно используемой программой?,single_choice,"[""Можно при соблюдении ряда условий, связанных с установками в ОС."", ""Да, это и есть повторно используемая программа."", ""Нет, нельзя. При новом запуске в нём изменятся данные."", ""Очистить мой выбор""]","[""Да, это и есть повторно используемая программа.""]",0.25,needs_review,best-effort,"ми, устанавливающее связи между их экземплярами ([4], 2.3.6). Соответствие: Отношение между двумя спецификациями А и В, которое возникает, когда спецификация А устанавливает требования, которые полностью выполняются спецификацией В (то есть когда спецификация В соответствует спецификации А) ([4], 2.3.11). Целостность: Характеристика, указывающая, что данные не были изменены, уничтожены или потеряны несанкционированно или случайно ([4], 2.3.22). Интерфейс: Установленный набор операций, характеризующий поведение элемента ([4], 2.3.23). Интерфейс: Абстракция поведения объекта, состоящего из подмножества взаимодействий этого объекта с учетом накладываемых ограничений при их возможном появлении ([4], 2.4.1). Ресурс: Прибор, коммуникационная сеть, оборудование, человек или материал, участвующие в процессе ([4], 2.3.32). Крючков А.В. 25 Вопрос 2. Интеграция в КИС. Определения Концептуальная мод",2026-05-26 16:45:06
c07c826c6d01bdaa284b8a4602e03db5d683d04d923ed1cb6ab3b2e9201ecd6d,Рассматривают ли отдельные ИТ-эксперты цифровизацию как вид информатизации?,single_choice,"[""Да, информатизацию можно считать разновидностью цифровизации."", ""Нет, информатизация включает в себя процессы цифровизации."", ""Нет, цифровизация включает в себя процессы информатизации."", ""Очистить мой выбор""]","[""Нет, информатизация включает в себя процессы цифровизации.""]",0.45833333333333337,needs_review,best-effort,"ций, общественных объединений на основе формирования и использования информационных ресурсов.(Федеральный закон от 20.02.1995 №24-ФЗ (ред. от 10.01.2003), нет в ред. от 24.06.2025). Информатизация — это процесс широкомасштабного использования инфокоммуникаций во всех сферах социально- экономической, политической и культурной жизни общества с целью повышения эффективности использования информации и знаний для управления, удовлетворения информационных потребностей граждан, организаций и государства и создания предпосылок для перехода Росси к информационному обществу. Глобальная информатизация – доступность информации в любом месте в любое время. Вопрос 1. От информатизации к цифровизации. Крючков А.В. 13 Информатизация – это системный процесс внедрения достижений методов информатики и новых ИТ в общественную жизнь, в научно-технические, социально-экономические, правовые и другие институты государства с целью повышения их эффективности. Информатизация включает не только процессы цифровизации, связанные с преобразованием аналоговой информации в цифровой формат, но и все другие аспекты использования ИТ в различных сферах деятельности, включая хранение, передачу, обработку и анализ данных. Цифровизация фокусируется только на преобразовании информации в цифровую форму. Цифровизация — это повсеместное внедрение цифровых технологий в разные сферы жизни: промышленность, экономику, образование",2026-05-26 16:44:39
63a7c1e29864eed7cbf218177c67e3dbc1177837628602f6764423dcefbf8196,На каких уровнях модели OSI выполняется поддержка VPN?,single_choice,"[""Канальный."", ""Канальный, сетевой и транспортный."", ""Сетевой."", ""Очистить мой выбор""]","[""Канальный.""]",0.86,answered,web-search-v2,"https://ppt-online.org/1010749
Классификация VPN Поддержка VPN на различных уровнях модели OSI • Канальный уровень: – L2TP, PPTP (авторизация и аутентификация) – Технология MPLS (установление туннеля) • Транспортный уровень: – SSL/TLS (поддержка шифрования и аутентификации, реализован только для поддержки TCP-трафика) 4. Поддержка VPN на различных уровнях модели OSI Протоколы канального уровня: PPTP (Point-to-Point-Tunneling Protocol). Шифрует кадры РРР и инкапсулирует их в IP пакеты L2TP (Layer to Tunneling Protocol). Инкапсулирует кадры РРР в протокол сетевого уровня, предварительно проведя аутентификацию пользователя 5. Протоколы канального уровня: 6. 7. Протоколы транспортного уровня уровня. SSL – (Secure Sockets Layer) уровень защищенных сокетов.

https://ppt-online.org/1010749
Протоколы. Классификация VPN - презентация онлайн --> 1.99M Категория: Интернет Похожие презентации: Основы построения VPN Классификация виртуальных частных сетей Виртуальные частные сети VPN. (Лекция 7) VPN. Виртуальные частные сети VPN. Виртуальные частные сети. Защита сетевого трафика Протоколы защищенных каналов. Канальный уровень Основные угрозы информационным ресурсам. Общие принципы защиты информации в компьютерных сетях Криптографические протоколы. Протоколы TLS и SSH Протокол SSL-TLS Протоколы защиты трафика (лекция 9) Протоколы. Классификация VPN 1. Протоколы 2. Классификация VPN По уровню",2026-05-26 16:43:53
fae64c608b5afc9307cad57f078c02cf74de963b6cea43f15699e5a9c4898875,Какой орган в СССР занимался обеспечением систематического контроля за качеством выпускаемых в стране СВТ?,single_choice,"[""Государственная инспекция по качеству ВТ"", ""Координационный комитет по вычислительной технике АН СССР"", ""Государственный комитет по науке и технике"", ""Очистить мой выбор""]","[""Государственная инспекция по качеству ВТ""]",0.95,answered,"Лекция 1. Термины, определения и общие подходы к проектированию 2.pdf","т также были возложены координация и научно-методическое руководство разработкой целевых программ по повышению эффективности использования ВТ в народном хозяйстве и контроль за их выполнением: • распределение и комплексное централизованное обслуживание СВТ; • проведение и координация работ по подготовке и переподготовке специалистов в этой области. Установлено, что решения комитета по вопросам, входящим в его компетенцию, являются обязательными для всех министерств, ведомств, предприятий, учреждений и организаций. В целях обеспечения систематического контроля за качеством выпускаемых СВТ будет организована государственная инспекция по качеству ВТ в составе указанного комитета ([2]). Крючков А.В. 11 Вопрос 1. Эпоха 1. Управление в ИТ. Постановлением Правительства РФ от 21 апреля 1987 г. N 456 утверждено «Положение о государственном комитете СССР по ВТ и информатике». 1 апреля 1991 года Государственный комитет СССР по вычислительной технике и информатике был ликвидирован в соответствии с Законом СССР «О перечне министерств и других центральных органов государственного управления СССР». С 21 февраля 2020 года Положение о Государственном комитете СССР по вычислительной технике и информатике не действует на территории Российской Федерации на основании постановления Правительства РФ от 3 февраля 2020 года №80. Крючков А.В. 12 Вопрос 1. Эпоха 1. Управление в ИТ. Помимо этого для коор",2026-05-26 16:41:20
9965e04b3195c692c7033936682e86fbdc2ffa8e1c71579012ac48a7ca89eeb9,Сколько всего проф. стандартов в области ИТ зарегистрировано на сайте Минтруда РФ?,single_choice,"[""21."", ""33."", ""15.""]","[""21.""]",1.0,answered,moodle-review,Вопрос 5 Верно Баллов: 1 из 1 Отметить вопрос Текст вопроса Сколько всего проф. стандартов в области ИТ зарегистрировано на сайте Минтруда РФ? Вопрос 5 Ответ 1. 21. 2. 33. 3. 15. Отзыв Ваш ответ верный.,2026-05-26 16:40:48
b9e9a2f44eff45a6985bc1b136268d8544f6a443dfdbb88efce73db00f3a0e8f,"Укажите, какое количество стадий определено при создании информационно-вычислительных систем в ГОСТ Р 53622-2009",single_choice,"[""8"", ""5"", ""6""]","[""6""]",1.0,answered,moodle-review,"Вопрос 19 Верно Баллов: 1 из 1 Отметить вопрос Текст вопроса Укажите, какое количество стадий определено при создании информационно-вычислительных систем в ГОСТ Р 53622-2009 Вопрос 19 Ответ 1. 8 2. 5 3. 6 Отзыв Ваш ответ верный.",2026-05-26 16:40:48
7be6a7779f91afed1048b236e415555af86886a6bacad7a266101e32fcb859f6,"Увеличивает или уменьшает трудозатраты при исследовании предметной области разработки по мнению отдельных экспертов, параметр квалификации служащего, учитывающий его стаж?",single_choice,"[""Увеличивает."", ""Уменьшает, если стаж больше 3-х лет."", ""Уменьшает, если стаж меньше 3-х лет."", ""Очистить мой выбор""]","[""Увеличивает.""]",0.58,needs_review,best-effort,"ки ПО; Т д – затраты, необходимые для написания документации ([2], с. 126-127). Для расчета требуемого труда на исследование предметной области разработки используют формулу: Т и = D b / ( s и k к ), где D – суммарное число операторов, ед.; b – коэффициент повышения затрат труда из-за неполного описания предметной области (b: 1,2-1,5); s и – число операторов ЯП, входящее в 1 чел.-час. (для работ такого рода s и : 75- 85 ед./чел.-час.); k к – параметр квалификации служащего (зависит от стажа работы и принимает значение: со стажем до 2- х лет – 0,8; 2-3 года – 1,0; 3-5 лет – 1,1-1,2; 5-7 лет – 1,3- 1,4; более 7 лет – 1,5 -1,6) ([2], с. 127-128). Крючков А.В. 15 Вопрос 1. Доработка СПО в КИС (п.7). COCOMO «COCOMO (COnstructive COst MOdel-модель издержек разработки), разработанная Барри Боэмом- одна из наиболее популярных моделей для оценки стоимости разработки программного обеспечения в зав",2026-05-26 16:38:20
268f77c5cdfe6cfa7c2dbe687b196152eea46751fa0cb152fa9cb5c77cfe8604,Где хранятся хэши паролей в Линукс?,single_choice,"[""В файле /etc /passwd."", ""В файле /etc/shadow."", ""В файле /sbin/nologin."", ""Очистить мой выбор""]","[""В файле /etc /passwd.""]",0.95,answered,Лекция 6. Эволюция ПО и СПО в КИС. ИБ 2.pdf,"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon элемент DefaultPassword). Команда rundll32.exe keymgr.dll,KRShowKeyMgr позволяет просмотреть сохранённые имена пользователей и пароли. Крючков А.В. 66 Вопрос 4. Администрирование в Linux. Пароли Информация об учетных записях в ОС Linux хранится в файле /etc /passwd. User ID - логин; Password – наличие пароля; UID - идентификатор пользователя; GID - идентификатор группы по умолчанию; User Info – вспомогательная информация о пользователе (имя, контакты и т.д.) Home Dir - начальный (он же домашний) каталог; Shell - регистрационная оболочка, или shell. Для хранения хэшей паролей в Линукс используется файл /etc/shadow. Крючков А.В. 67 Вопросы для самоконтроля 1. Укажите период, характеризующий Индустрию 1.0. (3) 2. Что было ключевой характеристикой периода Индустрии 1.0? (3) 3. Укажите период, характеризующий Индустрию 2.0. (3) 4. Что было ключевой характеристикой периода Индустрии 2.0? (3) 5. Укажите период, характеризующий Индустрию 3.0. (3) 6. Что было ключевой характеристикой периода Индустрии 3.0? (3) 7. Когда начался период Индустрии 4.0? (3) 8. Сколько условных эпох можно выделить исходя из определений действий ИТ-специалистов в нормативной базе? (4) 9. Что являлось составными этапами процесса проектирования и внедрения АСУТП? (6) 10. Как оценивалось качество приложений в эпоху автоматизации. (6) 11. Чем по с",2026-05-26 16:38:09
168ea10aad7b80e434a67be288e22fe02e1bed1b28d884fa9418a19415cf4110,Выберите правильное определение термина «релиз» по ГОСТ Р ИСО/МЭК 20000-1-2021.,single_choice,"[""Набор изменений в программах сервисов."", ""Создание библиотеки сервисов и системы управления ими."", ""Набор из одного или нескольких новых или измененных сервисов или компонентов сервисов, внедренных в производственную среду в результате одного или более изменений."", ""Очистить мой выбор""]","[""Набор из одного или нескольких новых или измененных сервисов или компонентов сервисов, внедренных в производственную среду в результате одного или более изменений.""]",0.25,needs_review,best-effort," АСУТП (автономный с асинхронной передачей данных и включённый в существующую ИС). ЛБР 5. Создать программную оболочку на HTML для варианта ИС из нескольких 6-ти АРМ. Подготовить план-график внедрения составных частей ИС по отдельным модулям. Предложить план их опытной эксплуатации. ЛБР 6. Создать документы «Описание ПО» и «Описание информационного обеспечения системы» по ГОСТ Р 59795-2021. Обеспечить совместную работу SQL-файлов на основе D-требований со всеми АРМ варианта ИС. Предложить план их системного тестирования. Крючков А.В. 53 Вопрос 4. Программа курса ЛБР 7. Создать документ «Описание постановки задачи (комплекса задач)» по ГОСТ Р 59795-2021. Сравнить его с документом «Постановка решения задачи» по ОРММ (уч. пособие Ю.П. Стёпина, с.155-158) и рекомендациями по планированию новых или измененных сервисов (п.8.5.2.1, ГОСТ Р ИСО/МЭК 20000-1-2021) ЛБР 8. Написать ТЗ на КИС по ГОСТ ",2026-05-26 16:38:04
6bc62b53be0de5ee72278fa8086adf0fa98a41841fe514e21407bb3c9571a1fb,Исходя из какого числа создаваемых в КИС АРМ во внутреннем ИТ-подразделении рекомендуют определять штатную численность администраторов БД?,single_choice,"[""5 на одну СУБД"", ""1 на одну СУБД"", ""3 на одну СУБД"", ""Очистить мой выбор""]","[""5 на одну СУБД""]",0.275,needs_review,best-effort,"ый функционал их рабочего места по штатной должности. С ростом объёмов информации возникла необходимость создать для сетевой БД, выполнения исполняемых файлов приложений и корпоративного портала отдельные выделенные сервера, отличные от физического сервера ЛВС. Крючков А.В. 27 Вопрос 2. Первая эпоха. SQL. OLE. СУБД- драйверы По мере роста числа решаемых задач на АРМ в КИС увеличивалось и число приложений. Отсутствие преемственности в разработке и нежелание использовать принципы создания повторно используемого кода привели к тому, что на серверах приложений и серверах БД компаний скопилось большое число разнородных СУБД и систем программирования разных производителей. Многие из этих приложений не могли передавать друг данные внутри КИС без сложных дополнительных преобразований. Так возник запрос на единый язык внутри разных БД, СУБД-драйверы и организацию взаимодействия приложений на разн",2026-05-26 16:37:55
a80b2c123af3b544cccb202d8b0fc59b7cb3cdc34681608a5938b8730235fb01,Какова основная функция устройства «мост»?,single_choice,"[""Выделение зоны в ЛВС."", ""Передача данных между отдельными участками сети."", ""Ограничение распространения данных между отдельными участками сети."", ""Очистить мой выбор""]","[""Ограничение распространения данных между отдельными участками сети.""]",0.95,answered,Лекция 4. Технические средства ИС 2.pdf,"тандартам безопасности и имеет соответствующие сертификаты. На рис. представлены коммутаторы, проходящие в поисковой выдаче, как отечественные. Справа внизу на рис. АКПШ «Континент». Крючков А.В. 26 Вопрос 2. Требования к оборудованию ИС Мост (в ЛВС) – это устройство канального уровня сетевой модели OSI, выполняющее роль объединяющего звена для отдельных частей (или подсетей) внутри одной ЛВС (выделенного сегмента ЛВС). Включается в ЛВС также как коммутатор. Основная функция – ограничение распространения данных между отдельными участками сети. Работает, используя MAC-адреса. В отличие от коммутатора может применяться для «нарезания» сегментов в той части ЛВС, в которой подключен. Крючков А.В. 27 Получив кадр данных, мост проверяет в его заголовке MAC-адрес рабочей станции и, если он принадлежит данному сегменту ЛВС, передаёт его адресату. Но если кадр не содержит MAC-адрес узла из данного сегмента, мост его игнорирует. Вопрос 2. Требования к оборудованию ИС Межсетевой экран (МЭ) – это устройство или программное решение, контролирующее сетевой трафик между разными сегментами сети и блокирующее его при подозрении на вторжение или угрозу заражения. Цель — не допустить несанкционированного доступа, защитить инфраструктуру от сетевых угроз. Используется для контроля и фильтрации пакетов информации сети передачи данных в соответствии с заданными правилами. Состоит из комплекс",2026-05-26 16:37:46
4660f931a705eb5b7c687d68302fde5ba7452198ae91c21f84cd956c99969e92,"Требуется ли письменное разрешение правообладателя облачному провайдеру на переданную ему программу, в случае, если коллектив провайдера адаптировал её для удалённой работы пользователей?",single_choice,"[""Для правомерного использования переработанной программы и распоряжения исключительным правом на нее облачному провайдеру не обязательно получать разрешение правообладателя на переработку."", ""Для правомерного использования переработанной программы и распоряжения исключительным правом на нее облачному провайдеру необходимо получить разрешение правообладателя на переработку."", ""В отсутствие разрешения правообладателя, явно предусмотренного договором, провайдер, как пользователь программы для ЭВМ, может выполнить лишь незначительную переработку (модификацию) программы, которая не приведёт существенным её изменениям."", ""Очистить мой выбор""]","[""Для правомерного использования переработанной программы и распоряжения исключительным правом на нее облачному провайдеру необходимо получить разрешение правообладателя на переработку.""]",0.95,answered,Лекция 7. Модернизация и сопровождение КИС.pdf,"приобретет новое существенное свойство – возможность предоставляться удаленно. Поэтому измененная программа вполне может считаться самостоятельным объектом охраны (производным произведением), а облачный провайдер становится обладателем авторских прав на него. Для правомерного использования переработанной программы и распоряжения исключительным правом на нее облачному провайдеру необходимо получить разрешение правообладателя на переработку (модификацию) программы в соответствии с пп. 9 п. 1 ст. 1270 ГК РФ. (Правообладатель программы для ЭВМ и облачный провайдер: особенности соглашений в сфере облачных технологий (Рагозина В.В.) (""ИС. Авторское право и смежные права"", 2019, N 6)» ([7]) Крючков А.В. 57 Вопрос 4. Адаптация нового СПО в ИС. Порядок Адаптация ПО — это комплекс работ, направленных на изменение и настройку программного продукта с целью его оптимального функционирования в конкретных условиях. Адаптация позволяет учитывать специфику отрасли, бизнес-процессы компании и интегрировать ПО с уже используемыми системами. ([8]) Некоторые задачи, выполняемые при адаптации ПО: - модификация существующих функций; - разработка дополнительных модулей; - настройка пользовательских прав и уровней доступа; - локализация программного продукта под языковые и культурные особенности; - обеспечение совместимости с аппаратным обеспечением и другими программами. Крючков А.В. 58 Вопрос 4. Адапта",2026-05-26 16:37:36
